timestamp,filter_name,location,filter_class,filter_age_days,load_factor,pressure_drop_pa,efficiency,inlet_pm25,outlet_pm25,inlet_pm10,outlet_pm10,replacement_needed,hour
2022-09-29 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.96,0.4184304634640982,31.5,0.871,63.2,8.1,65.1,8.4,0,10
2021-04-05 16:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.5,0.334191336088919,129.3,0.959,77.6,3.2,108.9,4.5,0,16
2021-04-09 22:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,26.67,0.3431175476871577,138.5,0.96,74.6,3.0,103.9,4.2,0,22
2022-03-28 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,26.46,0.4521220969694131,76.9,0.904,75.3,7.2,96.9,9.3,0,20
2022-12-12 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,3.29,0.2,89.5,0.983,43.0,1.0,52.8,2.0,0,5
2023-01-02 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,9.87,0.2,54.5,0.919,64.9,5.3,70.1,5.7,0,9
2021-12-30 16:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.12,0.3042011694169999,49.6,0.864,42.6,5.8,96.3,13.1,0,16
2022-06-09 22:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.71,0.4622835950890123,31.9,0.865,48.4,6.5,90.1,12.2,0,22
2022-06-19 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,2.71,0.2,85.8,0.987,47.2,1.0,57.4,2.0,0,7
2022-02-15 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,17.42,0.519896168919131,102.2,0.967,48.2,1.6,97.1,3.2,0,3
2021-01-13 04:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,3.21,0.2181680783866649,42.4,0.899,59.9,6.1,57.7,5.8,0,4
2022-04-05 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.12,0.4849058430797809,33.5,0.858,62.0,8.8,101.9,14.5,0,12
2022-12-31 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.75,0.2077831302877535,112.2,0.973,47.6,1.3,98.5,2.7,0,19
2023-03-03 00:00:00,AHU_Filter_Office,Office HVAC,HEPA,18.58,0.3070620470284087,114.0,0.969,59.5,1.8,91.4,2.8,0,0
2022-04-20 16:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,31.08,0.4163624039012046,79.5,0.897,81.3,8.4,104.0,10.7,0,16
2021-04-30 14:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,28.79,0.5058282531953326,83.9,0.898,49.7,5.1,103.5,10.5,0,14
2023-03-31 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,28.58,0.5006967026237013,97.0,0.898,77.9,7.9,92.3,9.4,0,1
2022-07-01 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,11.58,0.216836023157056,49.4,0.888,50.4,5.7,90.1,10.1,0,22
2022-04-21 01:00:00,AHU_Filter_Office,Office HVAC,HEPA,25.54,0.3310156439354287,139.6,0.962,54.2,2.1,97.4,3.7,0,1
2022-02-20 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,18.75,0.405119274994085,59.3,0.911,56.8,5.0,86.1,7.6,0,4
2022-12-13 01:00:00,AHU_Filter_Office,Office HVAC,HEPA,3.5,0.323645591965676,97.6,0.985,66.4,1.0,82.3,2.0,0,1
2022-10-07 17:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.67,0.2013038209714854,12.6,0.872,68.6,8.8,92.7,11.9,0,17
2022-10-28 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,28.38,0.5579573821198048,145.4,0.954,72.8,3.3,89.3,4.1,0,5
2023-05-23 22:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.5,0.2,38.1,0.869,67.9,8.9,79.1,10.4,0,22
2023-02-07 12:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,14.33,0.4871605326157694,39.8,0.86,59.2,8.3,79.6,11.1,0,12
2022-07-06 07:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,12.62,0.3108349782808627,46.4,0.881,63.6,7.6,82.7,9.9,0,7
2022-09-07 15:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,25.75,0.5092068731111581,54.9,0.869,53.2,6.9,96.9,12.6,0,15
2022-07-05 01:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,8.75,0.3375330037220289,109.5,0.975,67.9,1.7,84.2,2.1,0,1
2023-05-09 16:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.46,0.3318080428265989,14.3,0.878,54.4,6.6,60.4,7.3,0,16
2021-07-23 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.21,0.2132535271482801,35.6,0.869,54.2,7.1,86.5,11.4,0,7
2023-02-03 19:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.21,0.244860192563973,126.2,0.967,67.7,2.2,101.8,3.4,0,19
2022-03-16 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.71,0.2,40.0,0.861,70.5,9.8,95.1,13.2,0,6
2023-05-13 09:00:00,AHU_Filter_Office,Office HVAC,HEPA,33.29,0.3650754065233383,140.5,0.945,76.9,4.2,106.2,5.9,0,9
2023-05-24 13:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.79,0.2941133771542401,35.7,0.873,47.0,6.0,60.7,7.7,0,13
2023-02-24 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.71,0.2691222139056271,10.5,0.873,52.6,6.7,93.0,11.8,0,9
2022-03-11 04:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,22.5,0.3851587751565013,135.6,0.959,66.4,2.7,87.9,3.6,0,4
2023-05-05 15:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,34.96,0.4992749250189953,159.0,0.944,65.3,3.7,77.8,4.4,0,15
2021-07-04 02:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,40.71,0.6730021760683055,104.5,0.881,59.0,7.0,90.0,10.7,0,2
2022-02-21 18:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,18.62,0.4100295289060834,118.2,0.966,75.2,2.6,100.1,3.4,0,18
2021-07-13 15:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.29,0.2675286765006021,41.4,0.868,72.6,9.6,80.5,10.6,0,15
2022-10-03 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,4.75,0.3713909611345627,14.4,0.874,66.4,8.4,85.9,10.9,0,11
2022-07-25 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,48.21,0.5743430154023842,103.0,0.878,86.0,10.5,90.0,11.0,0,4
2022-05-16 07:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,1.96,0.3746410311163146,34.8,0.896,43.9,4.6,68.8,7.2,0,7
2021-01-15 20:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,9.96,0.2776832771612142,115.1,0.98,57.4,1.1,72.2,2.0,0,20
2023-02-26 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,22.04,0.2638778297572448,117.0,0.958,79.6,3.3,98.4,4.1,0,3
2022-04-27 09:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,32.13,0.3398485751004774,95.9,0.896,56.9,5.9,114.0,11.8,0,9
2021-01-29 14:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,5.79,0.3111433584331925,32.4,0.867,55.9,7.4,62.8,8.4,0,14
2022-06-26 05:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,7.58,0.2300774029047148,95.2,0.979,51.7,1.1,81.4,2.0,0,5
2021-07-11 00:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.37,0.3593099918183787,93.2,0.988,44.8,1.0,90.6,2.0,0,0
2021-02-04 21:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.21,0.4357310554148479,17.3,0.871,42.4,5.5,99.2,12.8,0,21
2021-10-20 05:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,26.46,0.5385140843197677,53.6,0.86,48.0,6.7,84.2,11.8,0,5
2021-12-19 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.75,0.3038011881218126,28.2,0.866,48.6,6.5,63.8,8.6,0,10
2022-07-19 03:00:00,AHU_Filter_Office,Office HVAC,HEPA,8.75,0.2,98.4,0.98,72.1,1.5,88.1,2.0,0,3
2022-12-22 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,4.42,0.2,16.8,0.868,59.3,7.8,79.1,10.4,0,4
2022-03-01 22:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,20.67,0.4079775428073406,67.1,0.903,55.1,5.4,80.5,7.8,0,22
2021-03-13 22:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,14.54,0.4320082413968378,55.2,0.86,67.7,9.5,101.8,14.3,0,22
2023-05-22 04:00:00,AHU_Filter_Office,Office HVAC,HEPA,35.21,0.5054641891720099,159.4,0.951,80.8,4.0,75.9,3.7,0,4
2023-04-02 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.92,0.2795847464696337,40.8,0.867,57.6,7.7,78.2,10.4,0,8
2021-04-09 10:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,26.46,0.3064152572608083,146.9,0.956,68.0,3.0,101.8,4.5,0,10
2022-11-17 14:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.58,0.2959889982845325,43.0,0.894,38.7,4.1,59.6,6.3,0,14
2023-05-29 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,6.63,0.4274957334744776,24.6,0.864,65.4,8.9,96.5,13.1,0,7
2021-05-13 11:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,31.42,0.3895586304850459,95.9,0.892,61.2,6.6,90.5,9.8,0,11
2022-03-05 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,17.46,0.2523720517950076,115.7,0.97,57.8,1.7,102.0,3.1,0,12
2023-01-02 03:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,11.04,0.3443402082548926,95.7,0.973,73.2,1.9,83.6,2.2,0,3
2022-07-30 00:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,14.62,0.4898497774492147,100.3,0.977,66.8,1.6,103.8,2.4,0,0
2023-01-04 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,16.08,0.310758518121058,44.6,0.874,70.2,8.8,69.3,8.7,0,22
2023-01-28 08:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,20.33,0.4385220722826129,67.0,0.875,49.1,6.2,79.1,9.9,0,8
2022-06-03 13:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,38.92,0.5651429959761936,106.7,0.889,55.7,6.2,88.1,9.8,0,13
2022-07-31 12:00:00,AHU_Filter_Office,Office HVAC,HEPA,11.25,0.4173721616780426,116.5,0.978,54.3,1.2,80.0,2.0,0,12
2021-06-25 23:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,4.21,0.4069161427918943,43.6,0.896,44.5,4.6,54.7,5.7,0,23
2022-12-22 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,4.58,0.3578939292833221,17.0,0.868,69.3,9.1,84.2,11.1,0,8
2022-07-20 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,47.46,0.4301331054872669,120.7,0.882,85.3,10.1,90.4,10.7,0,1
2022-02-06 09:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,16.25,0.4741008322314385,121.3,0.971,48.1,1.4,95.8,2.7,0,9
2021-11-04 11:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,30.63,0.4557764511572112,81.1,0.859,79.5,11.2,86.7,12.2,0,11
2021-12-04 13:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,2.58,0.4178804348268734,99.3,0.982,62.1,1.1,92.2,2.0,0,13
2022-04-15 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,30.13,0.5788854736043483,63.3,0.856,62.4,9.0,114.6,16.5,0,2
2022-02-15 18:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,17.67,0.4496337064872431,44.2,0.873,66.5,8.4,83.8,10.6,0,18
2022-04-01 20:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,12.42,0.4858421016189319,50.7,0.863,75.1,10.3,60.4,8.3,0,20
2023-02-09 09:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,19.25,0.5101159867300451,108.6,0.968,53.6,1.7,85.5,2.7,0,9
2021-09-14 22:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,19.96,0.4228919130258297,56.1,0.876,57.1,7.1,72.3,9.0,0,22
2021-09-27 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,20.08,0.3793679803106967,129.8,0.965,61.4,2.2,77.3,2.7,0,5
2021-05-08 13:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.96,0.2757336138102093,37.7,0.86,50.8,7.1,57.8,8.1,0,13
2021-02-07 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,8.92,0.2583829133515504,47.7,0.888,62.9,7.1,74.3,8.3,0,1
2021-02-10 06:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,9.58,0.2748239406802846,43.9,0.889,64.8,7.2,68.7,7.6,0,6
2022-03-13 17:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.83,0.4158197405913135,76.2,0.872,64.2,8.2,84.9,10.9,0,17
2022-08-17 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,21.08,0.5003610089748913,61.1,0.872,74.9,9.6,66.9,8.6,0,13
2021-03-23 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,1.17,0.32574423008079,11.7,0.876,56.5,7.0,70.4,8.7,0,19
2022-04-17 13:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,30.5,0.4175578627619264,87.5,0.897,68.7,7.1,94.8,9.8,0,13
2022-02-15 10:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,2.79,0.2,20.0,0.877,68.3,8.4,81.7,10.0,0,10
2022-05-18 14:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,0.08,0.2,99.2,0.993,53.8,1.0,85.0,2.0,0,14
2022-01-24 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,10.25,0.2010570636328781,115.2,0.979,52.1,1.1,69.7,2.0,0,7
2021-03-21 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,18.21,0.3290208577878764,53.4,0.876,53.3,6.6,103.5,12.8,0,13
2021-12-15 01:00:00,AHU_Filter_Office,Office HVAC,HEPA,1.79,0.3771479477298597,78.9,0.989,66.6,1.0,84.2,2.0,0,1
2023-06-13 17:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.33,0.4020604783610776,35.3,0.865,41.1,5.6,70.3,9.5,0,17
2022-02-01 04:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,14.67,0.2367531643092114,73.8,0.917,46.3,3.8,84.8,7.0,0,4
2023-01-08 18:00:00,AHU_Filter_Office,Office HVAC,HEPA,8.71,0.2635726012029216,89.4,0.984,39.5,1.0,91.5,2.0,0,18
2022-08-14 17:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,51.87,0.6837665126193166,108.3,0.869,68.0,8.9,112.9,14.8,0,17
2021-04-29 03:00:00,AHU_Filter_Office,Office HVAC,HEPA,25.46,0.3252812558187817,119.3,0.961,49.8,1.9,111.5,4.3,0,3
2022-02-10 15:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,16.83,0.5044174831121044,57.4,0.878,62.5,7.7,84.6,10.4,0,15
2022-04-23 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,26.08,0.5760378477392859,144.7,0.953,78.7,3.7,110.6,5.2,0,7
2022-02-21 21:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,19.17,0.5244089485631042,69.3,0.909,69.6,6.4,80.5,7.4,0,21
2021-10-28 13:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,13.5,0.2899580590692368,38.8,0.854,60.0,8.8,86.5,12.7,0,13
2021-11-13 21:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,32.54,0.399431635728271,89.3,0.855,79.6,11.5,83.4,12.1,0,21
2021-02-10 15:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,9.75,0.3719871422518598,29.9,0.886,44.3,5.1,62.6,7.2,0,15
2021-04-05 12:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,23.17,0.4215377590493847,69.6,0.906,70.8,6.7,79.1,7.5,0,12
2021-06-07 02:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,3.12,0.351086874360717,78.0,0.99,70.0,1.0,52.2,2.0,0,2
2022-11-12 21:00:00,AHU_Filter_Office,Office HVAC,HEPA,31.83,0.3583082223544406,139.4,0.952,59.6,2.8,102.8,4.9,0,21
2023-01-18 03:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.12,0.216624957226488,46.4,0.864,43.6,5.9,83.9,11.4,0,3
2021-01-06 12:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,8.25,0.2958923092799471,100.7,0.98,58.0,1.2,77.6,2.0,0,12
2022-02-27 03:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,20.08,0.4134184599451396,63.4,0.91,71.8,6.4,95.6,8.6,0,3
2021-01-25 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,7.71,0.2365321259084785,102.4,0.978,71.7,1.6,84.0,2.0,0,5
2023-05-20 08:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.67,0.5244840734733287,149.0,0.945,59.3,3.3,115.0,6.3,0,8
2022-02-09 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,16.5,0.396687107555098,64.2,0.914,69.3,5.9,103.9,8.9,0,20
2022-01-12 11:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,10.62,0.323752372726475,100.2,0.98,70.4,1.4,62.9,2.0,0,11
2021-10-12 23:00:00,AHU_Filter_Office,Office HVAC,HEPA,23.63,0.5042146403829771,129.2,0.958,46.8,2.0,88.9,3.7,0,23
2021-01-17 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.33,0.3194678043850087,33.3,0.875,62.7,7.8,75.1,9.4,0,9
2022-03-02 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,20.79,0.2641007250785877,81.2,0.907,70.3,6.5,86.4,8.0,0,18
2021-10-01 06:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.58,0.2884305355757666,42.4,0.867,41.5,5.5,80.1,10.7,0,6
2022-01-23 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,12.37,0.3687371174518825,35.4,0.884,45.7,5.3,88.1,10.2,0,13
2022-07-04 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,44.83,0.6014617148348046,123.2,0.877,71.7,8.8,78.9,9.7,0,5
2021-06-13 16:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,4.75,0.2,100.2,0.982,53.2,1.0,77.4,2.0,0,16
2022-09-09 17:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.04,0.3063737681460635,63.6,0.857,61.3,8.8,99.5,14.2,0,17
2021-12-17 01:00:00,AHU_Filter_Office,Office HVAC,HEPA,2.25,0.2,94.1,0.986,37.2,1.0,76.1,2.0,0,1
2023-05-26 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,9.46,0.2543923610960747,47.4,0.891,63.7,6.9,59.3,6.4,0,1
2022-10-11 04:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,29.17,0.3483867524109302,153.4,0.958,58.9,2.5,98.4,4.2,0,4
2021-12-07 23:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,4.88,0.4194149197833159,42.1,0.923,71.3,5.5,83.0,6.4,0,23
2022-03-13 05:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,23.04,0.537410808544402,66.5,0.901,67.1,6.6,86.0,8.5,0,5
2021-01-10 09:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.96,0.3481052135631849,103.0,0.986,65.5,1.0,68.7,2.0,0,9
2022-04-22 02:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,16.04,0.3632051176786389,59.6,0.855,77.5,11.3,66.4,9.6,0,2
2021-06-25 11:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,3.67,0.3655831566964019,16.3,0.87,51.0,6.6,77.6,10.0,0,11
2022-05-03 02:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,34.21,0.3611484308164743,72.5,0.857,65.7,9.4,106.0,15.2,0,2
2023-06-03 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.75,0.2125884187481334,31.1,0.867,68.8,9.1,58.2,7.7,0,7
2021-10-10 09:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.79,0.2,48.3,0.868,64.8,8.5,80.1,10.6,0,9
2021-07-12 05:00:00,AHU_Filter_Office,Office HVAC,HEPA,4.58,0.3790645100221038,80.4,0.983,53.8,1.0,93.5,2.0,0,5
2023-05-03 17:00:00,AHU_Filter_Office,Office HVAC,HEPA,30.96,0.3815878615105645,141.2,0.956,64.4,2.9,101.4,4.5,0,17
2021-12-25 01:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,7.96,0.3681749696815722,58.7,0.919,58.3,4.7,66.6,5.4,0,1
2022-04-19 14:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,29.79,0.3361412517148204,129.5,0.949,53.2,2.7,90.5,4.6,0,14
2022-07-29 16:00:00,AHU_Filter_Office,Office HVAC,HEPA,10.92,0.3386301102376441,105.8,0.975,58.9,1.5,81.9,2.0,0,16
2022-09-15 02:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,23.71,0.3253233006054483,133.9,0.956,70.0,3.1,98.6,4.3,0,2
2023-02-09 19:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.83,0.4712434904442151,51.0,0.869,67.1,8.8,67.7,8.8,0,19
2023-06-08 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.96,0.2803408378368829,40.0,0.86,50.9,7.1,77.9,10.9,0,7
2022-06-21 08:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,9.08,0.4414346911664348,30.5,0.892,39.8,4.3,59.9,6.5,0,8
2022-11-24 15:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.63,0.6003324208648918,156.4,0.949,79.1,4.0,103.6,5.3,0,15
2021-07-28 16:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.0,0.2672842430778894,36.4,0.864,56.5,7.7,98.0,13.3,0,16
2022-09-23 00:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,25.46,0.3580160192601838,132.6,0.96,66.1,2.7,101.9,4.1,0,0
2021-05-22 19:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,33.04,0.5400859580045733,106.0,0.895,84.1,8.9,78.6,8.3,0,19
2021-05-27 11:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,0.58,0.3797718718245148,87.8,0.991,49.9,1.0,60.5,2.0,0,11
2021-06-11 19:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,0.92,0.2,19.8,0.878,51.4,6.3,87.5,10.7,0,19
2022-05-23 22:00:00,AHU_Filter_Office,Office HVAC,HEPA,32.63,0.6068428243931455,143.3,0.95,63.2,3.2,83.5,4.2,0,22
2023-06-12 20:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,9.96,0.2319854097442693,28.5,0.867,53.8,7.2,57.7,7.7,0,20
2021-10-09 11:00:00,AHU_Filter_Office,Office HVAC,HEPA,22.71,0.55920088080478,123.7,0.966,80.4,2.7,83.2,2.8,0,11
2022-11-24 06:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,2.5,0.2726760544423132,61.5,0.928,47.7,3.4,94.2,6.8,0,6
2021-05-02 04:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.83,0.4437853785639178,41.3,0.862,53.0,7.3,86.2,11.9,0,4
2023-01-11 08:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,8.75,0.3533656675314951,39.5,0.867,64.6,8.6,88.2,11.7,0,8
2021-06-27 13:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,4.58,0.3672419252177057,29.6,0.899,50.8,5.1,74.1,7.5,0,13
2021-12-03 07:00:00,AHU_Filter_Office,Office HVAC,HEPA,34.17,0.3425985678032227,159.6,0.949,83.1,4.3,101.1,5.2,0,7
2023-01-14 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,12.12,0.4055750248647422,67.3,0.912,54.1,4.8,76.0,6.7,0,20
2021-04-11 23:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,22.17,0.5024611560865082,57.5,0.875,72.7,9.1,108.5,13.5,0,23
2021-02-21 07:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,10.08,0.2115472121186074,43.4,0.861,72.7,10.1,89.4,12.4,0,7
2021-08-08 08:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,13.67,0.3365787437258425,43.5,0.884,46.9,5.4,80.4,9.3,0,8
2022-11-28 16:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,15.08,0.3770401612844171,58.4,0.859,59.5,8.4,95.3,13.4,0,16
2021-09-14 19:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,19.92,0.3164618861205209,43.7,0.878,53.7,6.6,96.0,11.8,0,19
2022-11-12 17:00:00,HEPA_Filter_Hospital,Hospital Ventilation,HEPA,1.38,0.3358595608205549,82.7,0.985,45.1,1.0,54.6,2.0,0,17
2021-05-28 20:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,34.25,0.5418000246083554,90.6,0.894,51.4,5.4,78.7,8.3,0,20
2022-10-15 16:00:00,Pre_Filter_Manufacturing,Manufacturing Unit,Pre-Filter,7.04,0.237311903929895,28.2,0.865,60.6,8.2,69.7,9.4,0,16
2023-05-04 01:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,5.17,0.2,44.5,0.895,41.1,4.3,83.0,8.7,0,1
2022-12-20 18:00:00,Carbon_Filter_Lab,Research Laboratory,Activated Carbon,7.38,0.3380583579596489,66.5,0.926,70.7,5.3,95.0,7.1,0,18
2023-06-03 20:00:00,Electrostatic_Filter_Mall,Shopping Mall,Electrostatic,11.21,0.2969356002932174,30.6,0.887,52.2,5.9,71.9,8.1,0,20
